"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL259209";"MILNACIPRAN";"4.0";"246.35";"0";"1.77";"rac-5, milnacipran";"CCN(CC)C(=O)C1(c2ccccc2)CC1CN";"IC50";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"28.88";"0.54";"5.34";"15.35";"0";"CHEMBL932888";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL256841";"";"None";"331.46";"0";"1.66";"rac-10b";"CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL932888";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL404364";"";"None";"260.38";"0";"2.16";"rac-9f";"CCCN(CC)C(=O)C1(c2ccccc2)CC1CN";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"28.37";"0.53";"5.23";"15.94";"0";"CHEMBL932888";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL401621";"";"None";"337.47";"0";"3.00";"rac-6k";"CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccccn1";"IC50";"'='";"8100.0";"nM";"5.09";"";"";"UO_0000065";"15.09";"0.28";"2.09";"11.26";"0";"CHEMBL932888";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL272074";"";"None";"326.44";"0";"3.20";"rac-6i";"CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccco1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL932888";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL258180";"";"None";"300.40";"0";"1.87";"12b";"C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"25.78";"0.48";"5.87";"13.94";"0";"CHEMBL930494";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL405462";"";"None";"260.38";"0";"2.16";"rac-6";"CCN(CC)C(=O)C1(c2ccccc2)CC1(C)CN";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL930494";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL260440";"";"None";"292.38";"0";"2.49";"rac-3b";"NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1";"IC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"28.58";"0.52";"5.87";"18.04";"1";"CHEMBL930494";"Inhibition of human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL1085233";"";"None";"349.43";"0";"2.88";"11";"CNC[C@@H](C)CN1c2ccccc2N(c2ccccc2F)S1(=O)=O";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"20.73";"0.41";"4.36";"13.76";"0";"CHEMBL1120740";"Displacement of [3H]nisoxetine from human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1084828";"";"None";"365.43";"0";"2.00";"R-17f";"CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O";"IC50";"'='";"244.0";"nM";"6.61";"";"";"UO_0000065";"18.10";"0.36";"4.61";"9.07";"0";"CHEMBL1120740";"Displacement of [3H]nisoxetine from human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL600424";"";"None";"382.88";"0";"3.38";"9p";"CNC[C@@H](O)[C@H](c1cc(F)cc(F)c1)N1CC(C)(C)c2ccccc21.Cl";"IC50";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"24.21";"0.46";"5.01";"23.63";"0";"CHEMBL1072384";"Displacement of [3H]nisoxetine from human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL591928";"";"None";"364.89";"0";"3.24";"9s";"CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2cccc(F)c21.Cl";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"26.78";"0.50";"5.56";"24.78";"0";"CHEMBL1072384";"Displacement of [3H]nisoxetine from human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL600220";"";"None";"346.90";"0";"3.11";"9o";"CNC[C@@H](O)[C@H](c1ccccc1)N1CC(C)(C)c2ccccc21.Cl";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"26.56";"0.49";"5.13";"23.22";"0";"CHEMBL1072383";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL599608";"";"None";"318.85";"0";"2.37";"9a";"CNC[C@@H](O)[C@H](c1ccccc1)N1CCc2ccccc21.Cl";"IC50";"'='";"9.7";"nM";"8.01";"";"";"UO_0000065";"28.38";"0.52";"5.64";"22.57";"0";"CHEMBL1072383";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL14370";"REBOXETINE";"4.0";"313.40";"0";"3.19";"4";"CCOc1ccccc1OC(c1ccccc1)C1CNCCO1";"IC50";"'='";"3.2";"nM";"8.49";"";"";"UO_0000065";"27.11";"0.50";"5.30";"21.39";"0";"CHEMBL1072383";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL600674";"";"None";"350.87";"0";"2.82";"9j";"CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2cccc(C)c21.Cl";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"21.53";"0.40";"3.95";"19.07";"0";"CHEMBL1072383";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL602550";"";"None";"404.96";"0";"4.17";"9n";"CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC2(CCCCC2)c2ccccc21.Cl";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"20.11";"0.37";"3.24";"20.87";"0";"CHEMBL1072383";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157549";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1173532";"1-(3,4-DICHLOROPHENYL)-6-(METHOXYMETHYL)-3-AZABICYCLO[4.1.0]HEPTANE (ENANTIOMERIC MIX)";"1.0";"286.20";"0";"3.26";"17, single enantiomer";"COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"30.40";"0.66";"5.44";"40.92";"0";"CHEMBL1176746";"Inhibition of [3H]noradrenalin reuptake at human NET expressed in pig LLCPK cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL567479";"";"None";"335.92";"1";"5.64";"1u";"CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1041763";"Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156106";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL549825";"";"None";"337.25";"0";"4.51";"8b, enantiomer 2";"Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"22.11";"0.46";"2.95";"21.83";"0";"CHEMBL1024552";"Inhibition of [3H]NA uptake at human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL469811";"";"None";"245.30";"0";"2.86";"12";"Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1";"IC50";"'='";"10600.0";"nM";"4.97";"";"";"UO_0000065";"20.28";"0.38";"2.11";"23.40";"0";"CHEMBL954294";"Inhibition of radiolabeled noradrenaline reuptake at human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL453838";"";"None";"264.37";"0";"3.84";"7";"CNCCC(c1ccccc1)n1ccc2ccccc21";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"27.72";"0.50";"3.49";"43.21";"0";"CHEMBL962312";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152153";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL514193";"";"None";"323.44";"0";"3.41";"23";"CCCn1c(=O)n([C@@H](CCNC)c2ccccc2)c2ccccc21";"IC50";"'='";"627.0";"nM";"6.20";"";"";"UO_0000065";"19.18";"0.35";"2.79";"15.92";"0";"CHEMBL962312";"Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152153";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL466963";"";"None";"315.24";"0";"3.48";"9";"CCCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1";"IC50";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"23.82";"0.51";"4.03";"23.22";"0";"CHEMBL979028";"Inhibition of [3H]NA reuptake in human noradrenaline transporter expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155868";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";""
"CHEMBL512967";"";"None";"301.22";"0";"3.09";"8";"CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"23.98";"0.52";"4.13";"22.33";"0";"CHEMBL979028";"Inhibition of [3H]NA reuptake in human noradrenaline transporter expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155868";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";""
"CHEMBL375685";"";"None";"453.45";"1";"6.61";"4m";"Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Br)cc4)s2)N3C)cc1";"IC50";"'='";"1820.0";"nM";"5.74";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL890746";"Inhibition of human NET in HEK cells assessed as [3H]norepinephrine reuptake";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146223";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307715";"";""
"CHEMBL685";"MEBENDAZOLE";"4.0";"295.30";"0";"2.97";"MEBENDAZOLE";"COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909094";"DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"MDCK";"Membrane";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308370";"";""
"CHEMBL2";"PRAZOSIN";"4.0";"383.41";"0";"1.78";"PRAZOSIN";"COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909094";"DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"MDCK";"Membrane";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308370";"";""
"CHEMBL1586";"BECLOMETHASONE";"2.0";"408.92";"0";"2.17";"BECLOMETHASONE";"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909094";"DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"MDCK";"Membrane";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308370";"";""
"CHEMBL513";"CARMUSTINE";"4.0";"214.05";"0";"1.16";"CARMUSTINE";"O=NN(CCCl)C(=O)NCCCl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909094";"DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"MDCK";"Membrane";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308370";"";""
"CHEMBL540107";"";"None";"346.90";"0";"3.27";"(S)(+)-2";"CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1.Cl";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"24.87";"0.46";"4.45";"31.52";"0";"CHEMBL863613";"Inhibition of [3H]NA reuptake at NA transporter in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145304";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";""
