"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL132676";"";"None";"300.36";"0";"3.11";"7";"OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"26.50";"0.47";"4.85";"22.21";"0";"CHEMBL751152";"Inhibition of [125I]- RTI -55 binding at the Norepinephrine transporter sites on HEK-hNET cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK-hNET";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135776";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL448912";"";"None";"205.30";"0";"2.13";"16'a";"NCCC1CCC(Cc2ccccc2)O1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1031547";"Displacement of [125I]RTI55 from human NET expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL450907";"";"None";"281.37";"0";"3.05";"32d, cis-trans mixture 2.5:1";"COc1ccc(F)cc1CCCC1CCC(CCN)O1";"Ki";"'='";"10600.0";"nM";"4.97";"";"";"UO_0000065";"17.68";"0.34";"1.92";"11.18";"1";"CHEMBL1031547";"Displacement of [125I]RTI55 from human NET expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL460204";"";"None";"295.40";"0";"3.44";"32e";"COc1ccc(F)cc1CCCCC1CCC(CCN)O1";"Ki";"'='";"4064.0";"nM";"5.39";"";"";"UO_0000065";"18.25";"0.35";"1.95";"12.12";"0";"CHEMBL1031547";"Displacement of [125I]RTI55 from human NET expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL463431";"";"None";"435.36";"0";"4.40";"20";"COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC";"Ki";"'='";"39119.0";"nM";"4.41";"";"";"UO_0000065";"10.12";"0.22";"0.01";"8.62";"0";"CHEMBL1019479";"Displacement of [125I]RTI-55 from human recombinant NET expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152805";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL401683";"";"None";"379.50";"0";"3.51";"10k";"CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccccc1";"Ki";"'='";"470.0";"nM";"6.33";"";"";"UO_0000065";"16.67";"0.31";"2.82";"14.12";"0";"CHEMBL948193";"Binding affinity to human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL403148";"";"None";"397.52";"0";"3.37";"9m";"CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1cccc(OC)c1";"Ki";"'='";"730.0";"nM";"6.14";"";"";"UO_0000065";"15.44";"0.29";"2.77";"11.36";"0";"CHEMBL948193";"Binding affinity to human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL402644";"";"None";"434.37";"0";"4.43";"9f";"CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1";"Ki";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"12.65";"0.26";"1.06";"12.26";"0";"CHEMBL948193";"Binding affinity to human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL409877";"";"None";"425.60";"0";"4.15";"9d";"CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)c(C)c1";"Ki";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"12.50";"0.24";"1.17";"11.87";"0";"CHEMBL948193";"Binding affinity to human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL270165";"";"None";"411.57";"0";"3.84";"9b";"CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1";"Ki";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"13.20";"0.26";"1.59";"12.12";"0";"CHEMBL948193";"Binding affinity to human NET";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL174088";"";"None";"397.26";"0";"3.49";"ZIENT";"COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(/C=C\I)cc1)N2";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"19.18";"0.50";"4.13";"19.88";"0";"CHEMBL753705";"In vitro competitive binding versus [3H]- nisoxatine in murine kidney cells transfected with cDNA for human norepinephrine transporter (NET)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"kidney";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136726";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL1224092";"";"None";"257.34";"0";"2.67";"(+)-59";"CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1";"Ki";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"30.70";"0.57";"5.23";"13.67";"0";"CHEMBL1225486";"Inhibition of [3H]norepinephrine reuptake at norepinephrine transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1224401";"";"None";"346.27";"1";"5.12";"41";"CC(C)(C)CCC1(C(=O)c2cc(F)c(Cl)c(Cl)c2)CCNC1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"23.10";"0.50";"2.88";"27.49";"0";"CHEMBL1225486";"Inhibition of [3H]norepinephrine reuptake at norepinephrine transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL72";"DESIPRAMINE";"4.0";"266.39";"0";"3.53";"Desipramine";"CNCCCN1c2ccccc2CCc2ccccc21";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"32.58";"0.59";"5.15";"56.83";"1";"CHEMBL1120740";"Displacement of [3H]nisoxetine from human NET expressed in MDCK-Net6 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDCK-Net6";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1173530";"RAC-1-(3,4-DICHLOROPHENYL)-3-AZABICYCLO[4.1.0]HEPTAN-6-YL)METHANOL (STRUCTURAL MIX)";"None";"272.17";"0";"2.61";"15, single enantiomer";"OC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"25.72";"0.56";"4.39";"21.70";"0";"CHEMBL1176851";"Displacement of [N-methyl-3H]nisoxetine from human recombinant NET expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1172850";"RAC-1-(3,4-DICHLOROPHENYL)-6-(METHOXYMETHYL)-2-AZABICYCLO[4.1.0]HEPTANE (ENANTIOMERS)";"None";"286.20";"0";"3.26";"rac-6";"COC[C@@]12CCNC[C@]1(c1ccc(Cl)c(Cl)c1)C2";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"20.96";"0.46";"2.74";"28.22";"0";"CHEMBL1176851";"Displacement of [N-methyl-3H]nisoxetine from human recombinant NET expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL575714";"";"None";"304.34";"0";"2.95";"7c";"Fc1cccc(OCc2ccccc2N2CCNCC2)c1F";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"23.32";"0.44";"4.15";"28.97";"0";"CHEMBL1047378";"Displacement of [125I]RTI-55 from human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL574347";"";"None";"285.36";"0";"4.39";"16h";"Cc1ccc(C2CCNCC2)c(Oc2ccc(F)cc2)c1";"Ki";"'='";"115.0";"nM";"6.94";"";"";"UO_0000065";"24.32";"0.45";"2.55";"32.64";"0";"CHEMBL1047378";"Displacement of [125I]RTI-55 from human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL582928";"";"None";"268.36";"0";"2.68";"15a";"c1ccc(COc2ccccc2N2CCNCC2)cc1";"Ki";"'='";"168.0";"nM";"6.78";"";"";"UO_0000065";"25.24";"0.46";"4.09";"27.65";"0";"CHEMBL1047378";"Displacement of [125I]RTI-55 from human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL574428";"";"None";"271.33";"0";"4.09";"16c";"Fc1cccc(Oc2ccccc2)c1C1CCNCC1";"Ki";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"24.95";"0.46";"2.68";"31.84";"0";"CHEMBL1047378";"Displacement of [125I]RTI-55 from human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL596001";"";"None";"722.76";"2";"7.26";"30";"CN1C2CCC1[C@@H](C(=O)OCc1cn(CCCCCCOC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)nn1)[C@@H](c1ccc(Cl)cc1)C2";"Ki";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"11.17";"0.22";"0.81";"8.99";"0";"CHEMBL1044206";"Displacement of [125I]methyl 3-(4-iodophenyl)-8-methyl-8-aza-bicyclo[3.2.1]octane-2-carboxylate from human recombinant NET expressed in african green monkey COS1 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152507";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308351";"";""
"CHEMBL608703";"";"None";"293.79";"0";"3.08";"1, RTI-31";"COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C";"Ki";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"25.22";"0.51";"4.33";"25.08";"0";"CHEMBL1044206";"Displacement of [125I]methyl 3-(4-iodophenyl)-8-methyl-8-aza-bicyclo[3.2.1]octane-2-carboxylate from human recombinant NET expressed in african green monkey COS1 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152507";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308351";"";""
"CHEMBL611961";"";"None";"673.73";"2";"6.80";"18";"CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"10.39";"0.20";"0.20";"10.82";"0";"CHEMBL1044206";"Displacement of [125I]methyl 3-(4-iodophenyl)-8-methyl-8-aza-bicyclo[3.2.1]octane-2-carboxylate from human recombinant NET expressed in african green monkey COS1 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152507";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308351";"";""
"CHEMBL611960";"";"None";"659.70";"2";"7.12";"17";"CN1C2CCC1[C@@H](C(=O)Nc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2";"Ki";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"10.22";"0.20";"-0.38";"10.43";"0";"CHEMBL1044206";"Displacement of [125I]methyl 3-(4-iodophenyl)-8-methyl-8-aza-bicyclo[3.2.1]octane-2-carboxylate from human recombinant NET expressed in african green monkey COS1 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152507";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308351";"";""
"CHEMBL457930";"";"None";"301.39";"0";"3.51";"28";"N#Cc1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"26.54";"0.48";"4.49";"15.50";"0";"CHEMBL944373";"Inhibition of NET";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152295";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL514447";"";"None";"276.38";"0";"3.64";"21";"c1ccc(CC2(c3c[nH]c4ccccc34)CCNC2)cc1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"26.13";"0.47";"3.58";"25.96";"0";"CHEMBL944373";"Inhibition of NET";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152295";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL1175";"DULOXETINE";"4.0";"297.42";"0";"4.63";"1";"CNCC[C@H](Oc1cccc2ccccc12)c1cccs1";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"24.70";"0.48";"2.72";"34.56";"0";"CHEMBL1120510";"Displacement of [3H]nisoxetine from human NET expressed in HEK293 cells by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";""
"CHEMBL403441";"";"None";"310.44";"0";"3.27";"(-)-(R)-4, PF-526014";"CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"25.51";"0.47";"4.65";"32.33";"0";"CHEMBL1120510";"Displacement of [3H]nisoxetine from human NET expressed in HEK293 cells by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";""
"CHEMBL443979";"";"None";"294.35";"0";"4.05";"20";"Cc1nc(C#Cc2ccc(-c3cccnc3)c(F)c2)cs1";"Ki";"'>'";"6000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004116";"Displacement of [125I]RTI55 from human NET expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL222";"Norepinephrine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136938";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";""
