"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2113279";"";"None";"434.61";"1";"5.87";"4s";"COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC";"Ki";"'='";"7710.0";"nM";"5.11";"";"";"UO_0000065";"11.76";"0.23";"-0.76";"14.78";"0";"CHEMBL890741";"Displacement of [125I]RTI-55 from human SERT expressed in HEK cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146223";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307715";"";""
"CHEMBL226933";"";"None";"404.58";"1";"5.86";"4q";"COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1";"Ki";"'='";"3670.0";"nM";"5.43";"";"";"UO_0000065";"13.43";"0.26";"-0.42";"21.43";"0";"CHEMBL890741";"Displacement of [125I]RTI-55 from human SERT expressed in HEK cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146223";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307715";"";""
"CHEMBL229381";"";"None";"409.00";"1";"6.51";"4l";"Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)cc4)s2)N3C)cc1";"Ki";"'='";"1320.0";"nM";"5.88";"";"";"UO_0000065";"14.38";"0.29";"-0.63";"36.45";"0";"CHEMBL890741";"Displacement of [125I]RTI-55 from human SERT expressed in HEK cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146223";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307715";"";""
"CHEMBL388612";"";"None";"463.86";"1";"7.50";"4i";"CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)c(Cl)c3)s1)[C@@H](c1ccc(Cl)cc1)C2";"Ki";"'='";"2710.0";"nM";"5.57";"";"";"UO_0000065";"12.00";"0.26";"-1.93";"34.51";"0";"CHEMBL890741";"Displacement of [125I]RTI-55 from human SERT expressed in HEK cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146223";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307715";"";""
"CHEMBL227233";"";"None";"425.00";"1";"6.21";"4h";"COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1";"Ki";"'='";"5200.0";"nM";"5.28";"";"";"UO_0000065";"12.43";"0.25";"-0.93";"20.84";"0";"CHEMBL890741";"Displacement of [125I]RTI-55 from human SERT expressed in HEK cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146223";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3307715";"";""
"CHEMBL459332";"";"None";"556.87";"1";"4.23";"8i";"COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(I)c2)N3C)cc1.Cl";"Ki";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"16.25";"0.38";"4.23";"13.05";"0";"CHEMBL1013550";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151730";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL477783";"";"None";"338.45";"0";"4.06";"11c";"CC(C)OC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1";"Ki";"'='";"787.0";"nM";"6.10";"";"";"UO_0000065";"18.04";"0.33";"2.04";"14.68";"0";"CHEMBL985552";"Inhibition of [3H]citalopram uptake at human 5HTT expressed in HEK293 cells by SPA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";""
"CHEMBL476527";"";"None";"314.35";"0";"3.05";"9i";"CC(C)C(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1";"Ki";"'='";"133.0";"nM";"6.88";"";"";"UO_0000065";"21.87";"0.43";"3.83";"21.26";"0";"CHEMBL985552";"Inhibition of [3H]citalopram uptake at human 5HTT expressed in HEK293 cells by SPA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307715";"";""
"CHEMBL504028";"";"None";"227.31";"0";"3.02";"14f";"NCC1CCC(c2ccc3ccccc3c2)O1";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"32.32";"0.59";"4.33";"20.84";"0";"CHEMBL1031546";"Displacement of [125I]RTI55 from human SERT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL460407";"";"None";"267.34";"0";"2.66";"30d";"COc1ccc(F)cc1CCC[C@H]1CC[C@H](CN)O1";"Ki";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"34.03";"0.65";"6.44";"20.45";"0";"CHEMBL1031546";"Displacement of [125I]RTI55 from human SERT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL420142";"";"None";"445.49";"0";"3.82";"12";"CNCC[C@H](Oc1cccc2c(OS(=O)(=O)[O-])c(OC)ccc12)c1cccs1.[Na+]";"Ki";"'='";"3118.0";"nM";"5.51";"";"";"UO_0000065";"13.00";"0.27";"1.69";"5.85";"0";"CHEMBL804696";"Ability to inhibit [3H]paroxetine binding to cloned human serotonin (5-HT) transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL464422";"";"None";"267.34";"0";"2.66";"14";"COc1ccc(F)cc1CCC1CCC(CCN)O1";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"32.46";"0.62";"6.02";"19.51";"0";"CHEMBL1023033";"Displacement of [125I]RTI-55 from human recombinant SERT expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152805";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL450907";"";"None";"281.37";"0";"3.05";"15";"COc1ccc(F)cc1CCCC1CCC(CCN)O1";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"31.84";"0.61";"5.91";"20.14";"0";"CHEMBL1023033";"Displacement of [125I]RTI-55 from human recombinant SERT expressed in HEK293 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152805";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL146332";"";"None";"292.21";"0";"4.79";"1a (cis)";"CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"25.39";"0.53";"2.63";"61.68";"0";"CHEMBL799116";"Binding affinity against cloned serotonin human transporter using 40-80 PM [125I]RTI";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133565";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";""
"CHEMBL270607";"";"None";"399.92";"0";"3.77";"9n";"CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1cccc(Cl)c1";"Ki";"'='";"155.0";"nM";"6.81";"";"";"UO_0000065";"17.03";"0.33";"3.04";"15.20";"0";"CHEMBL948190";"Inhibition of human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL270165";"";"None";"411.57";"0";"3.84";"9b";"CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"20.17";"0.39";"4.46";"18.52";"0";"CHEMBL948190";"Inhibition of human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL257909";"";"None";"413.95";"0";"4.16";"10h";"CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(Cl)cc1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"19.33";"0.38";"3.84";"17.85";"0";"CHEMBL948190";"Inhibition of human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL403377";"";"None";"447.50";"0";"4.53";"10p";"CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(C(F)(F)F)cc1";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"17.36";"0.33";"3.24";"17.34";"0";"CHEMBL948190";"Inhibition of human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL119605";"";"None";"343.45";"0";"4.35";"6";"CNCC[C@H](Oc1cccc2c(O)c(OC)ccc12)c1cccs1";"Ki";"'='";"266.0";"nM";"6.58";"";"";"UO_0000065";"19.14";"0.37";"2.23";"12.96";"0";"CHEMBL804696";"Ability to inhibit [3H]paroxetine binding to cloned human serotonin (5-HT) transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149199";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL1224490";"";"None";"288.37";"0";"3.52";"(+)-34";"CC(C)CC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1";"Ki";"'='";"0.3981";"nM";"9.40";"";"";"UO_0000065";"32.60";"0.61";"5.88";"20.94";"0";"CHEMBL1225485";"Inhibition of [3H]serotonin reuptake at serotonin transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1224319";"";"None";"299.42";"0";"3.55";"46";"CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCNC1";"Ki";"'='";"0.631";"nM";"9.20";"";"";"UO_0000065";"30.73";"0.57";"5.65";"15.92";"0";"CHEMBL1225485";"Inhibition of [3H]serotonin reuptake at serotonin transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1224237";"";"None";"315.48";"0";"4.89";"47";"CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"28.53";"0.56";"4.11";"30.93";"0";"CHEMBL1225485";"Inhibition of [3H]serotonin reuptake at serotonin transporter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL469567";"";"None";"444.58";"0";"4.04";"8";"Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C(C)C)CC3)cccc2n1";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"15.30";"0.28";"2.76";"13.90";"0";"CHEMBL976147";"Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153978";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL470217";"";"None";"462.57";"0";"4.18";"19";"Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"19.67";"0.37";"4.92";"18.61";"0";"CHEMBL976147";"Displacement of [3H]citalopram human SerT receptor expressed in LLCPK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153978";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL2096858";"";"None";"293.79";"0";"3.08";"4c";"COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C";"Ki";"'='";"356.0";"nM";"6.45";"";"";"UO_0000065";"21.95";"0.44";"3.37";"21.83";"0";"CHEMBL915414";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149262";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL222705";"";"None";"277.34";"0";"2.57";"3b";"COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(F)cc1)N2C";"Ki";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"22.85";"0.43";"3.77";"21.45";"0";"CHEMBL915414";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149262";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL397520";"";"None";"300.28";"0";"4.09";"7h";"COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCCC1";"Ki";"'='";"4680000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";""
"CHEMBL397490";"";"None";"302.20";"0";"3.20";"3a";"COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccc(Cl)c(Cl)c1";"Ki";"'='";"1850.0";"nM";"5.73";"";"";"UO_0000065";"18.97";"0.41";"2.53";"19.41";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";""
"CHEMBL1237064";"RAC-1-(3,4-DICHLO ROPHENYL)-3-AZABICYCLO[4.1.0]HEPTANE (ENANTIOMERS)";"None";"242.15";"0";"3.24";"12, single enantiomer";"Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl";"Ki";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"32.62";"0.72";"4.66";"65.67";"0";"CHEMBL1176921";"Displacement of [N-methyl-3H]citalopram from human recombinant SERT expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1173087";"6-(3,4-DICHLOROPHENYL)-1-[1-(METHYLOXY)-3-BUTEN-1-YL]-3-AZABICYCLO[4.1.0]HEPTANE (DIASTEREOMERIC MIX)";"None";"326.27";"0";"4.21";"rac-45";"C=CCC(OC)[C@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2";"Ki";"'='";"0.1259";"nM";"9.90";"";"";"UO_0000065";"30.34";"0.64";"5.69";"46.57";"0";"CHEMBL1176921";"Displacement of [N-methyl-3H]citalopram from human recombinant SERT expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1173416";"";"None";"300.23";"0";"3.65";"rac-40";"COC[C@@]12CN[C@@H](C)C[C@]1(c1ccc(Cl)c(Cl)c1)C2";"Ki";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"26.98";"0.58";"4.45";"38.10";"0";"CHEMBL1176921";"Displacement of [N-methyl-3H]citalopram from human recombinant SERT expressed in pig LLCPK cells after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"LLCPK";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177725";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
